record_id,question,year,responses_numeric,responses_character
346,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
346,q4_coded,2023,NA,Positive
346,q4_improvements,2023,NA,Pacing
346,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
346,q4_coded,2024,NA,Neutral
346,q4_improvements,2024,NA,NA
347,q4,2022,NA,"The program is somewhat helpful, but I think it could be more tailored to individual needs."
347,q4_coded,2022,NA,Positive
347,q4_improvements,2022,NA,NA
347,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
347,q4_coded,2023,NA,Engagement
347,q4_improvements,2023,NA,Interactivity
347,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
347,q4_coded,2024,NA,Positive
347,q4_improvements,2024,NA,NA
348,q4,2022,NA,"The program was pretty good, but I think it could have been a bit more organized and practical."
348,q4_coded,2022,NA,Neutral
348,q4_improvements,2022,NA,NA
348,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
348,q4_coded,2023,NA,Neutral
348,q4_improvements,2023,NA,NA
348,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
348,q4_coded,2024,NA,Positive
348,q4_improvements,2024,NA,NA
349,q4,2022,NA,"The program was good, but it would be even better with more interactive sessions and group discussions."
349,q4_coded,2022,NA,Improvement
349,q4_improvements,2022,NA,Interactivity
349,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
349,q4_coded,2023,NA,Positive
349,q4_improvements,2023,NA,NA
349,q4,2024,NA,"It was a truly great program. It was well-organized, informative, and really helped me build my skills."
349,q4_coded,2024,NA,Neutral
349,q4_improvements,2024,NA,NA
350,q4,2022,NA,"The program was fine, but I expected more personalized support. I think that would make it more effective."
350,q4_coded,2022,NA,Neutral
350,q4_improvements,2022,NA,Feedback
350,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
350,q4_coded,2023,NA,Neutral
350,q4_improvements,2023,NA,NA
350,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
350,q4_coded,2024,NA,Neutral
350,q4_improvements,2024,NA,NA
351,q4,2022,NA,"The program is OK, but I didn’t feel like I learned as much as I had hoped."
351,q4_coded,2022,NA,Positive
351,q4_improvements,2022,NA,NA
351,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
351,q4_coded,2023,NA,Engagement
351,q4_improvements,2023,NA,Interactivity
351,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
351,q4_coded,2024,NA,Positive
351,q4_improvements,2024,NA,NA
352,q4,2022,NA,"It’s OK, but I feel like I needed more time to fully absorb the content."
352,q4_coded,2022,NA,Neutral
352,q4_improvements,2022,NA,Content Depth
352,q4,2023,NA,It was a good program. A more interactive approach would help keep participants engaged longer.
352,q4_coded,2023,NA,Engagement
352,q4_improvements,2023,NA,Interactivity
352,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
352,q4_coded,2024,NA,Positive
352,q4_improvements,2024,NA,NA
353,q4,2022,NA,"I think the program is good, but it could be more hands-on and focused on real-world problems."
353,q4_coded,2022,NA,Neutral
353,q4_improvements,2022,NA,Interactivity
353,q4,2023,NA,It was a good program. A more interactive approach would help keep participants engaged longer.
353,q4_coded,2023,NA,Engagement
353,q4_improvements,2023,NA,Interactivity
353,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
353,q4_coded,2024,NA,Improvement
353,q4_improvements,2024,NA,NA
354,q4,2022,NA,"The program was pretty good, but I think it could have been a bit more organized and practical."
354,q4_coded,2022,NA,Neutral
354,q4_improvements,2022,NA,NA
354,q4,2023,NA,"The program was excellent overall, but a few more hands-on activities would make it even more effective."
354,q4_coded,2023,NA,Neutral
354,q4_improvements,2023,NA,Interactivity
354,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
354,q4_coded,2024,NA,Neutral
354,q4_improvements,2024,NA,NA
355,q4,2022,NA,"It’s an OK program, but I would suggest improving the pace and adding more time for questions."
355,q4_coded,2022,NA,Improvement
355,q4_improvements,2022,NA,Pacing
355,q4,2023,NA,"I found the program to be very informative, but the pace was a bit quick. More time for questions would help."
355,q4_coded,2023,NA,Neutral
355,q4_improvements,2023,NA,Pacing
355,q4,2024,NA,"It was a truly great program. It was well-organized, informative, and really helped me build my skills."
355,q4_coded,2024,NA,Neutral
355,q4_improvements,2024,NA,NA
356,q4,2022,NA,"The content was decent, but it could use more depth. Overall, the program is OK for what it is."
356,q4_coded,2022,NA,Neutral
356,q4_improvements,2022,NA,Content Depth
356,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
356,q4_coded,2023,NA,Positive
356,q4_improvements,2023,NA,Interactivity
356,q4,2024,NA,"I feel like the program was perfect. It covered everything I needed, and the structure was flawless."
356,q4_coded,2024,NA,Neutral
356,q4_improvements,2024,NA,NA
357,q4,2022,NA,"I think the program is good, but it could be more hands-on and focused on real-world problems."
357,q4_coded,2022,NA,Neutral
357,q4_improvements,2022,NA,Interactivity
357,q4,2023,NA,The program was fantastic. Some slight improvements in pacing and content depth would make it even better.
357,q4_coded,2023,NA,Positive
357,q4_improvements,2023,NA,Content Depth
357,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
357,q4_coded,2024,NA,Engagement
357,q4_improvements,2024,NA,Content Depth
358,q4,2022,NA,"It could be more engaging and less lecture-based. Otherwise, it was an OK program."
358,q4_coded,2022,NA,Engagement
358,q4_improvements,2022,NA,NA
358,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
358,q4_coded,2023,NA,Neutral
358,q4_improvements,2023,NA,NA
358,q4,2024,NA,"It was a truly great program. It was well-organized, informative, and really helped me build my skills."
358,q4_coded,2024,NA,Neutral
358,q4_improvements,2024,NA,NA
359,q4,2022,NA,"I think the program is good, but it could use some improvements in terms of structure and pacing."
359,q4_coded,2022,NA,Improvement
359,q4_improvements,2022,NA,Pacing
359,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
359,q4_coded,2023,NA,Improvement
359,q4_improvements,2023,NA,NA
359,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
359,q4_coded,2024,NA,Neutral
359,q4_improvements,2024,NA,Content Depth
360,q4,2022,NA,"I liked the program, but I think it could use more focus on problem-solving and hands-on exercises."
360,q4_coded,2022,NA,Neutral
360,q4_improvements,2022,NA,Interactivity
360,q4,2023,NA,"I enjoyed the program, but I felt some sections were rushed and could use more time for explanation."
360,q4_coded,2023,NA,Neutral
360,q4_improvements,2023,NA,Pacing
360,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
360,q4_coded,2024,NA,Positive
360,q4_improvements,2024,NA,NA
361,q4,2022,NA,"The program was OK, but I think the content was a bit repetitive. A more diverse range of topics would be great."
361,q4_coded,2022,NA,Neutral
361,q4_improvements,2022,NA,Content Depth
361,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
361,q4_coded,2023,NA,Improvement
361,q4_improvements,2023,NA,NA
361,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
361,q4_coded,2024,NA,Neutral
361,q4_improvements,2024,NA,NA
362,q4,2022,NA,"It wasn’t exactly what I expected, but it’s OK. More engaging activities would have been helpful."
362,q4_coded,2022,NA,Positive
362,q4_improvements,2022,NA,NA
362,q4,2023,NA,"I found the program to be very informative, but the pace was a bit quick. More time for questions would help."
362,q4_coded,2023,NA,Neutral
362,q4_improvements,2023,NA,Pacing
362,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
362,q4_coded,2024,NA,Engagement
362,q4_improvements,2024,NA,Content Depth
363,q4,2022,NA,"I felt the program was OK, but there could have been more individual support."
363,q4_coded,2022,NA,Neutral
363,q4_improvements,2022,NA,NA
363,q4,2023,NA,"I found the program to be very informative, but the pace was a bit quick. More time for questions would help."
363,q4_coded,2023,NA,Neutral
363,q4_improvements,2023,NA,Pacing
363,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
363,q4_coded,2024,NA,Neutral
363,q4_improvements,2024,NA,NA
364,q4,2022,NA,"The content was useful, but I think the program would benefit from more examples and case studies."
364,q4_coded,2022,NA,Positive
364,q4_improvements,2022,NA,Content Depth
364,q4,2023,NA,The program was fantastic. Some slight improvements in pacing and content depth would make it even better.
364,q4_coded,2023,NA,Positive
364,q4_improvements,2023,NA,Content Depth
364,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
364,q4_coded,2024,NA,Positive
364,q4_improvements,2024,NA,NA
365,q4,2022,NA,"I think the program is good, but it could be more hands-on and focused on real-world problems."
365,q4_coded,2022,NA,Neutral
365,q4_improvements,2022,NA,Interactivity
365,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
365,q4_coded,2023,NA,Positive
365,q4_improvements,2023,NA,NA
365,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
365,q4_coded,2024,NA,Neutral
365,q4_improvements,2024,NA,NA
366,q4,2022,NA,I think the program could be improved by making it more interactive and engaging with real-world examples.
366,q4_coded,2022,NA,Improvement
366,q4_improvements,2022,NA,Interactivity
366,q4,2023,NA,"I found the program to be very informative, but the pace was a bit quick. More time for questions would help."
366,q4_coded,2023,NA,Neutral
366,q4_improvements,2023,NA,Pacing
366,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
366,q4_coded,2024,NA,Engagement
366,q4_improvements,2024,NA,Content Depth
367,q4,2022,NA,"The content was helpful, but I think it could have been better organized with a clearer structure."
367,q4_coded,2022,NA,Positive
367,q4_improvements,2022,NA,Content Depth
367,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
367,q4_coded,2023,NA,Neutral
367,q4_improvements,2023,NA,NA
367,q4,2024,NA,"I found the program extremely helpful. It exceeded my expectations, and I feel confident in the material."
367,q4_coded,2024,NA,Positive
367,q4_improvements,2024,NA,NA
368,q4,2022,NA,"It’s an OK program, but I would suggest improving the pace and adding more time for questions."
368,q4_coded,2022,NA,Improvement
368,q4_improvements,2022,NA,Pacing
368,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
368,q4_coded,2023,NA,Positive
368,q4_improvements,2023,NA,NA
368,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
368,q4_coded,2024,NA,Positive
368,q4_improvements,2024,NA,NA
369,q4,2022,NA,"It’s an OK program, but I think the content could be more tailored to different learning styles."
369,q4_coded,2022,NA,Neutral
369,q4_improvements,2022,NA,Content Depth
369,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
369,q4_coded,2023,NA,Positive
369,q4_improvements,2023,NA,Pacing
369,q4,2024,NA,"I had an excellent experience. The program was engaging, informative, and provided everything I needed to succeed."
369,q4_coded,2024,NA,Engagement
369,q4_improvements,2024,NA,NA
370,q4,2022,NA,"I liked the program, but some areas need more in-depth coverage, especially on the more advanced topics."
370,q4_coded,2022,NA,Neutral
370,q4_improvements,2022,NA,Content Depth
370,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
370,q4_coded,2023,NA,Neutral
370,q4_improvements,2023,NA,NA
370,q4,2024,NA,"The program was spot-on. I felt like all my learning needs were met, and I feel prepared to apply the material."
370,q4_coded,2024,NA,Neutral
370,q4_improvements,2024,NA,NA
371,q4,2022,NA,"I appreciate the program, but it needs more hands-on activities to really keep participants engaged."
371,q4_coded,2022,NA,Neutral
371,q4_improvements,2022,NA,Interactivity
371,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
371,q4_coded,2023,NA,Improvement
371,q4_improvements,2023,NA,Feedback
371,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
371,q4_coded,2024,NA,Neutral
371,q4_improvements,2024,NA,Content Depth
372,q4,2022,NA,"It was decent, but it wasn’t very engaging. More interactive workshops would be appreciated."
372,q4_coded,2022,NA,Engagement
372,q4_improvements,2022,NA,Interactivity
372,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
372,q4_coded,2023,NA,Neutral
372,q4_improvements,2023,NA,NA
372,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
372,q4_coded,2024,NA,Positive
372,q4_improvements,2024,NA,NA
373,q4,2022,NA,"I wasn’t sure how much I gained from it, but the program was structured OK. Some improvements are needed."
373,q4_coded,2022,NA,Improvement
373,q4_improvements,2022,NA,NA
373,q4,2023,NA,"It was a good experience, but a few more examples of how the material applies in real-life situations would be helpful."
373,q4_coded,2023,NA,Positive
373,q4_improvements,2023,NA,Content Depth
373,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
373,q4_coded,2024,NA,Neutral
373,q4_improvements,2024,NA,NA
374,q4,2022,NA,"The program was pretty good, but I think it could have been a bit more organized and practical."
374,q4_coded,2022,NA,Neutral
374,q4_improvements,2022,NA,NA
374,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
374,q4_coded,2023,NA,Improvement
374,q4_improvements,2023,NA,NA
374,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
374,q4_coded,2024,NA,Neutral
374,q4_improvements,2024,NA,NA
375,q4,2022,NA,"I liked the program, but some areas need more in-depth coverage, especially on the more advanced topics."
375,q4_coded,2022,NA,Neutral
375,q4_improvements,2022,NA,Content Depth
375,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
375,q4_coded,2023,NA,Positive
375,q4_improvements,2023,NA,NA
375,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
375,q4_coded,2024,NA,Neutral
375,q4_improvements,2024,NA,NA
376,q4,2022,NA,"The program was OK, but I think the content was a bit repetitive. A more diverse range of topics would be great."
376,q4_coded,2022,NA,Neutral
376,q4_improvements,2022,NA,Content Depth
376,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
376,q4_coded,2023,NA,Positive
376,q4_improvements,2023,NA,Content Depth
376,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
376,q4_coded,2024,NA,Neutral
376,q4_improvements,2024,NA,Content Depth
377,q4,2022,NA,"The content was helpful, but I think it could have been organized better for easier understanding."
377,q4_coded,2022,NA,Positive
377,q4_improvements,2022,NA,Content Depth
377,q4,2023,NA,"It was a good experience, but a few more examples of how the material applies in real-life situations would be helpful."
377,q4_coded,2023,NA,Positive
377,q4_improvements,2023,NA,Content Depth
377,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
377,q4_coded,2024,NA,Neutral
377,q4_improvements,2024,NA,Content Depth
378,q4,2022,NA,I didn’t find the program that helpful. More interactive activities and discussions would have been useful.
378,q4_coded,2022,NA,Positive
378,q4_improvements,2022,NA,Interactivity
378,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
378,q4_coded,2023,NA,Positive
378,q4_improvements,2023,NA,Pacing
378,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
378,q4_coded,2024,NA,Improvement
378,q4_improvements,2024,NA,NA
379,q4,2022,NA,"The program was OK, but I think it could be improved by including more interactive elements."
379,q4_coded,2022,NA,Improvement
379,q4_improvements,2022,NA,Interactivity
379,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
379,q4_coded,2023,NA,Positive
379,q4_improvements,2023,NA,Interactivity
379,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
379,q4_coded,2024,NA,Positive
379,q4_improvements,2024,NA,NA
380,q4,2022,NA,"I appreciate the program, but it needs more hands-on activities to really keep participants engaged."
380,q4_coded,2022,NA,Neutral
380,q4_improvements,2022,NA,Interactivity
380,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
380,q4_coded,2023,NA,Positive
380,q4_improvements,2023,NA,NA
380,q4,2024,NA,"It was an excellent program. The content was delivered perfectly, and everything was well-paced and engaging."
380,q4_coded,2024,NA,Engagement
380,q4_improvements,2024,NA,Content Depth
381,q4,2022,NA,"I think the program is good, but it could be more hands-on and focused on real-world problems."
381,q4_coded,2022,NA,Neutral
381,q4_improvements,2022,NA,Interactivity
381,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
381,q4_coded,2023,NA,Improvement
381,q4_improvements,2023,NA,NA
381,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
381,q4_coded,2024,NA,Neutral
381,q4_improvements,2024,NA,NA
382,q4,2022,NA,"The program was OK, but I would have liked more practical demonstrations of the concepts."
382,q4_coded,2022,NA,Neutral
382,q4_improvements,2022,NA,NA
382,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
382,q4_coded,2023,NA,Improvement
382,q4_improvements,2023,NA,Feedback
382,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
382,q4_coded,2024,NA,Engagement
382,q4_improvements,2024,NA,Content Depth
383,q4,2022,NA,"I think the program was OK, but there were too many long lectures. More interactive activities would help."
383,q4_coded,2022,NA,Engagement
383,q4_improvements,2022,NA,Interactivity
383,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
383,q4_coded,2023,NA,Positive
383,q4_improvements,2023,NA,Content Depth
383,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
383,q4_coded,2024,NA,Positive
383,q4_improvements,2024,NA,NA
384,q4,2022,NA,"I appreciate the program, but it needs more hands-on activities to really keep participants engaged."
384,q4_coded,2022,NA,Neutral
384,q4_improvements,2022,NA,Interactivity
384,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
384,q4_coded,2023,NA,Positive
384,q4_improvements,2023,NA,Pacing
384,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
384,q4_coded,2024,NA,Neutral
384,q4_improvements,2024,NA,Content Depth
385,q4,2022,NA,"It was fine overall, but I feel it lacked more interactive elements to make it more engaging."
385,q4_coded,2022,NA,Engagement
385,q4_improvements,2022,NA,Interactivity
385,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
385,q4_coded,2023,NA,Improvement
385,q4_improvements,2023,NA,NA
385,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
385,q4_coded,2024,NA,Positive
385,q4_improvements,2024,NA,NA
386,q4,2022,NA,"It was a decent program, but it could have been a lot better with more activities and fewer lectures."
386,q4_coded,2022,NA,Improvement
386,q4_improvements,2022,NA,NA
386,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
386,q4_coded,2023,NA,Neutral
386,q4_improvements,2023,NA,NA
386,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
386,q4_coded,2024,NA,Neutral
386,q4_improvements,2024,NA,NA
387,q4,2022,NA,I didn’t find the program that helpful. More interactive activities and discussions would have been useful.
387,q4_coded,2022,NA,Positive
387,q4_improvements,2022,NA,Interactivity
387,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
387,q4_coded,2023,NA,Positive
387,q4_improvements,2023,NA,Content Depth
387,q4,2024,NA,"It was a truly great program. It was well-organized, informative, and really helped me build my skills."
387,q4_coded,2024,NA,Neutral
387,q4_improvements,2024,NA,NA
388,q4,2022,NA,"It was decent, but I think it would benefit from some improvements in the presentation and materials."
388,q4_coded,2022,NA,Improvement
388,q4_improvements,2022,NA,NA
388,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
388,q4_coded,2023,NA,Neutral
388,q4_improvements,2023,NA,NA
388,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
388,q4_coded,2024,NA,Neutral
388,q4_improvements,2024,NA,Content Depth
389,q4,2022,NA,I think the program could be better if there was more opportunity for collaboration with others.
389,q4_coded,2022,NA,Improvement
389,q4_improvements,2022,NA,NA
389,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
389,q4_coded,2023,NA,Improvement
389,q4_improvements,2023,NA,Feedback
389,q4,2024,NA,I can't think of anything that could have been improved. The program was comprehensive and engaging.
389,q4_coded,2024,NA,Improvement
389,q4_improvements,2024,NA,NA
390,q4,2022,NA,"The content was useful, but I think the program would benefit from more examples and case studies."
390,q4_coded,2022,NA,Positive
390,q4_improvements,2022,NA,Content Depth
390,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
390,q4_coded,2023,NA,Positive
390,q4_improvements,2023,NA,Interactivity
390,q4,2024,NA,"I found the program extremely helpful. It exceeded my expectations, and I feel confident in the material."
390,q4_coded,2024,NA,Positive
390,q4_improvements,2024,NA,NA
391,q4,2022,NA,"The program was decent, but I would have liked more feedback on my progress."
391,q4_coded,2022,NA,Neutral
391,q4_improvements,2022,NA,Feedback
391,q4,2023,NA,"I found the program to be very informative, but the pace was a bit quick. More time for questions would help."
391,q4_coded,2023,NA,Neutral
391,q4_improvements,2023,NA,Pacing
391,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
391,q4_coded,2024,NA,Improvement
391,q4_improvements,2024,NA,NA
392,q4,2022,NA,"I didn’t find the program that helpful, but it wasn’t a waste of time either."
392,q4_coded,2022,NA,Positive
392,q4_improvements,2022,NA,Pacing
392,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
392,q4_coded,2023,NA,Improvement
392,q4_improvements,2023,NA,Feedback
392,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
392,q4_coded,2024,NA,Neutral
392,q4_improvements,2024,NA,NA
393,q4,2022,NA,I think the program could be improved by making it more interactive and engaging with real-world examples.
393,q4_coded,2022,NA,Improvement
393,q4_improvements,2022,NA,Interactivity
393,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
393,q4_coded,2023,NA,Neutral
393,q4_improvements,2023,NA,NA
393,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
393,q4_coded,2024,NA,Positive
393,q4_improvements,2024,NA,NA
394,q4,2022,NA,"The program was fine, but I expected more personalized support. I think that would make it more effective."
394,q4_coded,2022,NA,Neutral
394,q4_improvements,2022,NA,Feedback
394,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
394,q4_coded,2023,NA,Improvement
394,q4_improvements,2023,NA,Feedback
394,q4,2024,NA,"I found the program extremely helpful. It exceeded my expectations, and I feel confident in the material."
394,q4_coded,2024,NA,Positive
394,q4_improvements,2024,NA,NA
395,q4,2022,NA,"It was fine overall, but I feel it lacked more interactive elements to make it more engaging."
395,q4_coded,2022,NA,Engagement
395,q4_improvements,2022,NA,Interactivity
395,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
395,q4_coded,2023,NA,Positive
395,q4_improvements,2023,NA,Content Depth
395,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
395,q4_coded,2024,NA,Positive
395,q4_improvements,2024,NA,NA
396,q4,2022,NA,"I liked the program, but I think it could use more focus on problem-solving and hands-on exercises."
396,q4_coded,2022,NA,Neutral
396,q4_improvements,2022,NA,Interactivity
396,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
396,q4_coded,2023,NA,Positive
396,q4_improvements,2023,NA,Content Depth
396,q4,2024,NA,"It was a truly great program. It was well-organized, informative, and really helped me build my skills."
396,q4_coded,2024,NA,Neutral
396,q4_improvements,2024,NA,NA
397,q4,2022,NA,"It was OK, but I think the program could have been better with more engagement and fewer lectures."
397,q4_coded,2022,NA,Improvement
397,q4_improvements,2022,NA,Interactivity
397,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
397,q4_coded,2023,NA,Positive
397,q4_improvements,2023,NA,Interactivity
397,q4,2024,NA,I can't think of anything that could have been improved. The program was comprehensive and engaging.
397,q4_coded,2024,NA,Improvement
397,q4_improvements,2024,NA,NA
398,q4,2022,NA,"The program was fine, but I felt like it lacked real-world application. More case studies would be great."
398,q4_coded,2022,NA,Neutral
398,q4_improvements,2022,NA,Real-World Examples
398,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
398,q4_coded,2023,NA,Positive
398,q4_improvements,2023,NA,NA
398,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
398,q4_coded,2024,NA,Positive
398,q4_improvements,2024,NA,NA
399,q4,2022,NA,I think the program could have been a lot better with more hands-on exercises and fewer lectures.
399,q4_coded,2022,NA,Improvement
399,q4_improvements,2022,NA,Interactivity
399,q4,2023,NA,The program was fantastic. Some slight improvements in pacing and content depth would make it even better.
399,q4_coded,2023,NA,Positive
399,q4_improvements,2023,NA,Content Depth
399,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
399,q4_coded,2024,NA,Positive
399,q4_improvements,2024,NA,NA
400,q4,2022,NA,"I think the program is good, but it could be more hands-on and focused on real-world problems."
400,q4_coded,2022,NA,Neutral
400,q4_improvements,2022,NA,Interactivity
400,q4,2023,NA,The program was fantastic. Some slight improvements in pacing and content depth would make it even better.
400,q4_coded,2023,NA,Positive
400,q4_improvements,2023,NA,Content Depth
400,q4,2024,NA,"It was an excellent program. The content was delivered perfectly, and everything was well-paced and engaging."
400,q4_coded,2024,NA,Engagement
400,q4_improvements,2024,NA,Content Depth
401,q4,2022,NA,"It was OK, but I feel like the pace was too fast. More time for each topic would be beneficial."
401,q4_coded,2022,NA,Positive
401,q4_improvements,2022,NA,Pacing
401,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
401,q4_coded,2023,NA,Engagement
401,q4_improvements,2023,NA,Interactivity
401,q4,2024,NA,"I feel like the program was perfect. It covered everything I needed, and the structure was flawless."
401,q4_coded,2024,NA,Neutral
401,q4_improvements,2024,NA,NA
402,q4,2022,NA,"I feel like the program was somewhat helpful, but it lacked some practical aspects that would have made it more useful."
402,q4_coded,2022,NA,Positive
402,q4_improvements,2022,NA,NA
402,q4,2023,NA,"The program was excellent overall, but a few more hands-on activities would make it even more effective."
402,q4_coded,2023,NA,Neutral
402,q4_improvements,2023,NA,Interactivity
402,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
402,q4_coded,2024,NA,Positive
402,q4_improvements,2024,NA,NA
403,q4,2022,NA,"It was OK, but I think the program could have been better with more engagement and fewer lectures."
403,q4_coded,2022,NA,Improvement
403,q4_improvements,2022,NA,Interactivity
403,q4,2023,NA,"The program was excellent overall, but a few more hands-on activities would make it even more effective."
403,q4_coded,2023,NA,Neutral
403,q4_improvements,2023,NA,Interactivity
403,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
403,q4_coded,2024,NA,Positive
403,q4_improvements,2024,NA,NA
404,q4,2022,NA,"The program was OK, but I think it could have used more visual aids to help with understanding."
404,q4_coded,2022,NA,Neutral
404,q4_improvements,2022,NA,NA
404,q4,2023,NA,"I enjoyed the program, but I felt some sections were rushed and could use more time for explanation."
404,q4_coded,2023,NA,Neutral
404,q4_improvements,2023,NA,Pacing
404,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
404,q4_coded,2024,NA,Improvement
404,q4_improvements,2024,NA,NA
405,q4,2022,NA,"The program was OK, but I think it could be a lot better with more hands-on learning opportunities."
405,q4_coded,2022,NA,Improvement
405,q4_improvements,2022,NA,Interactivity
